ENTIRE_NAME,CTR_CD,CTR_TY,RELEASE_DATE,ORG,GSR_AD_OBS_C1M,GSR_AD_OBS_C1Y,GSR_AD_OBS_C3Y,GSR_AD_ACT_C1M,GSR_AD_ACT_C1Y,GSR_AD_ACT_C3Y,GSR_AD_ADJ_C1M,GSR_AD_ADJ_C1Y,GSR_AD_ADJ_C3Y,GSR_AD_EXP_C1M,GSR_AD_EXP_C1Y,GSR_AD_EXP_C3Y,GSR_AD_N_C1M,GSR_AD_N_C1Y,GSR_AD_N_C3Y,GSR_P0_OBS_C1M,GSR_P0_OBS_C1Y,GSR_P0_OBS_C3Y,GSR_P0_ACT_C1M,GSR_P0_ACT_C1Y,GSR_P0_ADJ_C1M,GSR_P0_ADJ_C1Y,GSR_P0_ADJ_C3Y,GSR_P0_EXP_C1M,GSR_P0_EXP_C1Y,GSR_P0_EXP_C3Y,GSR_P0_N_C1M,GSR_P0_N_C1Y,YEAR,MONTH
Abbott Northwestern Hospital (MNAN) , MNAN , TX1 , 2015/12/16 , Heart , 1 , 1 , 2 ,96.4285714285714,96.4285714285714, 94.5945945945946 , 96.8585287292589 , 92.6279723347009 , 84.5845152345028 , 0.867956902885652 , 2.04109554514657 , 5.77194350643093 , 28 , 28 , 37 , NA , NA , 0 , NA , NA , NA , NA , 85.5987443695379 , NA , NA , 0.155499571528145 , NA , NA ,2015,12
Saint Marys Hospital (Mayo Clinic) (MNSM) , MNSM , TX1 , 2015/12/16 , Heart , 1 , 3 , 3 ,98.1481481481482,93.4744268077601, 93.1818181818182 , 95.4688389380029 , 89.6860839922912 , 81.5354443447715 , 2.55162015264559 , 5.77985778615418 , 8.90687554620761 , 54 , 54 , 44 , 0 , 2 , 0 , 100 , 77.7777777777778 , 96.0803243965661 , 89.3901079509305 , 85.5987443695379 , 0.365933190047217 , 0.91083226807752 , 1.55499571528145 , 9 , 9 ,2015,12
"University of Minnesota Medical Center, Fairview (MNUM) ", MNUM , TX1 , 2015/12/16 , Heart , 3 , 6 , 5 ,93.4782608695652,86.583850931677, 86.1111111111111 , 95.8552564599403 , 90.3937072247188 , 84.6030751480886 , 1.7179559702618 , 3.89849922708685 , 5.24677294616918 , 46 , 46 , 36 , 1 , 1 , 3 , 88.8888888888889 , 88.8888888888889 , 97.8473138530328 , 93.9193074414438 , 85.5987443695379 , 0.189064285492774 , 0.540197535133547 , 2.84113842572547 , 9 , 9 ,2015,12
Barnes-Jewish Hospital (MOBH) , MOBH , TX1 , 2015/12/16 , Heart , 7 , 10 , 13 ,92.7083333333333,89.3485915492958, 83.3333333333333 , 95.9982611395575 , 90.6971016462809 , 85.6235925934108 , 3.74117758927621 , 8.18795044051748 , 10.7899256835622 , 96 , 96 , 78 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
Cardinal Glennon Children's Hospital (MOCG) , MOCG , TX1 , 2015/12/16 , Heart , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , 0 , 1 , 1 , 100 , 90 , 94.2884074101719 , 85.7313975021152 , 85.5987443695379 , 0.623142680873564 , 1.41644692814266 , 0.470904006271266 , 10 , 10 ,2015,12
St. Louis Children's Hospital (MOCH) , MOCH , TX1 , 2015/12/16 , Heart , 0 , 0 , 0 ,100,100, 100 , 94.3030093376861 , 86.8466565434606 , 85.3579017006929 , 0.058657084475195 , 0.112272825082958 , 0.635100560154219 , 1 , 1 , 4 , 2 , 4 , 7 , 95.1219512195122 , 89.2502258355917 , 96.8026644172705 , 91.3591271651047 , 85.5987443695379 , 1.31707054983959 , 3.21258757867323 , 7.22992958203494 , 41 , 41 ,2015,12
St Luke's Hospital of Kansas City (MOLH) , MOLH , TX1 , 2015/12/16 , Heart , 3 , 7 , 8 ,96.969696969697,92.9292929292929, 92.2330097087379 , 96.3037445572172 , 91.3729238900251 , 85.8223647550246 , 3.6499719918506 , 8.34564232601707 , 15.0216246675054 , 99 , 99 , 103 , NA , NA , 0 , NA , NA , NA , NA , 85.5987443695379 , NA , NA , 0.155499571528145 , NA , NA ,2015,12
University of Mississippi Medical Center (MSUM) , MSUM , TX1 , 2015/12/16 , Heart , 0 , 1 , 7 ,100,94.4444444444444, 72 , 96.6552341207142 , 92.1864108093743 , 78.7882881274311 , 0.614722575824015 , 1.38521679542765 , 4.35069590030205 , 18 , 18 , 25 , NA , NA , 1 , NA , NA , NA , NA , 85.5987443695379 , NA , NA , 0.546562277956179 , NA , NA ,2015,12
Wake Forest Baptist Medical Center (NCBG) , NCBG , TX1 , 2015/12/16 , Heart , 1 , 2 , 0 ,96,92, 100 , 96.0300789000789 , 90.7504279132305 , 86.1768346310387 , 0.984290083049602 , 2.16759395520244 , 3.58777903316782 , 25 , 25 , 24 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
Carolinas Medical Center (NCCM) , NCCM , TX1 , 2015/12/16 , Heart , 2 , 3 , 2 ,95.7446808510638,93.2250839865622, 94.8717948717949 , 96.5746977762805 , 91.9791768160313 , 83.9669907285934 , 1.60363682113616 , 3.62460869035443 , 6.36012698629096 , 47 , 47 , 39 , 0 , 1 , 2 , 100 , 91.6666666666667 , 97.1951068196491 , 92.2701310442927 , 85.5987443695379 , 0.3457739437528 , 0.927722705880573 , 0.924317224617619 , 12 , 12 ,2015,12
Duke University Hospital (NCDU) , NCDU , TX1 , 2015/12/16 , Heart , 6 , 15 , 34 ,95.8620689655172,89.5083014048531, 73.6434108527132 , 95.7208228894595 , 90.1906666933939 , 80.7687775406802 , 6.26542946698804 , 14.0827784239851 , 25.3634101092907 , 145 , 145 , 129 , 0 , 2 , 3 , 100 , 88.8888888888889 , 97.838326199055 , 93.8943628271673 , 85.5987443695379 , 0.394140768539824 , 0.993088618133691 , 2.52478480230182 , 18 , 18 ,2015,12
University of North Carolina Hospitals (NCMH) , NCMH , TX1 , 2015/12/16 , Heart , 1 , 2 , 7 ,96.551724137931,93.1034482758621, 79.4117647058824 , 96.8536988167503 , 92.6160956375943 , 85.6253586719112 , 0.907058122031449 , 2.04014402467309 , 4.83121492502135 , 29 , 29 , 34 , 0 , 0 , 0 , 100 , 100 , 98.1279038450631 , 94.7056986276439 , 85.5987443695379 , 0.0568533600266746 , 0.164505675233549 , 0.621998286112579 , 3 , 3 ,2015,12
Children's Hospital & Medical Center (NECH) , NECH , TX1 , 2015/12/16 , Heart , 0 , 0 , NA ,100,100, NA , 97.9976861780078 , 95.2534369553112 , NA , 0.0202263180247424 , 0.0387142642015304 , NA , 1 , 1 , NA , 0 , 0 , NA , 100 , 100 , 97.4165083022371 , 92.7184854934696 , NA , 0.15719302964073 , 0.426717265981059 , NA , 6 , 6 ,2015,12
The Nebraska Medical Center (NEUN) , NEUN , TX1 , 2015/12/16 , Heart , 3 , 4 , 6 ,95.3125,93.75, 86.9565217391304 , 95.7731328830982 , 90.2378758406126 , 83.6951387451793 , 2.54902301404761 , 5.65253275855177 , 7.76714363262418 , 64 , 64 , 46 , 0 , 0 , 0 , 100 , 100 , 97.3071145173873 , 92.4577899434908 , 85.5987443695379 , 0.0548040404274121 , 0.158575951743366 , 0.31099914305629 , 2 , 2 ,2015,12
Newark Beth Israel Medical Center (NJBI) , NJBI , TX1 , 2015/12/16 , Heart , 7 , 11 , 21 ,95.0704225352113,91.7925736235595, 85.1063829787234 , 95.8862619116244 , 90.4814566088298 , 82.5909053524081 , 5.69044893208415 , 12.751995979842 , 25.249782711459 , 142 , 142 , 141 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
Robert Wood Johnson University Hospital (NJRW) , NJRW , TX1 , 2015/12/16 , Heart , 2 , 6 , 2 ,93.9393939393939,81.4545454545455, 92.8571428571428 , 96.4165873022123 , 91.6381188571958 , 83.9351570792944 , 1.15175079728734 , 2.52036078811857 , 4.86925314668086 , 33 , 33 , 28 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP) , NYCP , TX1 , 2015/12/16 , Heart , 8 , 16 , 28 ,94.0298507462687,87.6727473742399, 80.8219178082192 , 95.2751509885363 , 89.1080077922793 , 81.8904899186663 , 6.34482004050605 , 14.2055692000141 , 26.2942912645335 , 134 , 134 , 146 , 1 , 2 , 5 , 98.0392156862745 , 95.5882352941176 , 97.5789171640028 , 93.2339811409209 , 85.5987443695379 , 1.25588293967839 , 3.32893200830626 , 7.67261019334835 , 51 , 51 ,2015,12
"Strong Memorial Hospital, University of Rochester Medical Center (NYFL) ", NYFL , TX1 , 2015/12/16 , Heart , 0 , 2 , 2 ,100,91.4285714285714, 91.6666666666667 , 96.6576749593134 , 92.1596729124672 , 85.2317712102057 , 0.850486875752468 , 1.93730669379345 , 3.75204641079094 , 25 , 25 , 24 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
Montefiore Medical Center (NYMA) , NYMA , TX1 , 2015/12/16 , Heart , 2 , 3 , 6 ,96,94, 86.6666666666667 , 95.4894781593087 , 89.6056021713723 , 83.3999007408109 , 2.22368309618815 , 4.90821525274213 , 7.82439038895372 , 50 , 50 , 45 , 0 , 0 , 4 , 100 , 100 , 98.5498869375438 , 95.8629640951066 , 85.5987443695379 , 0.175322381563126 , 0.500017451031775 , 2.53528017442918 , 12 , 12 ,2015,12
Mount Sinai Medical Center (NYMS) , NYMS , TX1 , 2015/12/16 , Heart , 3 , 5 , 14 ,94.1176470588235,90.1960784313725, 77.0491803278688 , 94.883381430969 , 88.6657321707086 , 81.668770409053 , 2.19859177056341 , 4.79211767055148 , 10.2163170280025 , 51 , 51 , 61 , 0 , 0 , 2 , 100 , 100 , 98.1267031694037 , 94.6846074038161 , 85.5987443695379 , 0.132501815155249 , 0.36912583679575 , 1.23979472259981 , 7 , 7 ,2015,12
Westchester Medical Center (NYWC) , NYWC , TX1 , 2015/12/16 , Heart , 0 , 1 , 10 ,100,97.1428571428571, 73.6842105263158 , 96.0396452037508 , 90.7810751389432 , 82.7327671945336 , 1.7837344007392 , 4.06731941323016 , 6.68108777636652 , 44 , 44 , 38 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
The Cleveland Clinic Foundation (OHCC) , OHCC , TX1 , 2015/12/16 , Heart , 5 , 8 , 13 ,95.4954954954955,92.7927927927928, 88.695652173913 , 95.2090982375345 , 89.0486856563807 , 83.2467681339175 , 5.38514537829518 , 11.5181144402862 , 20.0084430836117 , 111 , 111 , 115 , 0 , 0 , 1 , 100 , 100 , 97.8301282315658 , 93.8725489596923 , 85.5987443695379 , 0.32973908540653 , 0.854489065700762 , 1.11071148455955 , 15 , 15 ,2015,12
Nationwide Children's Hospital (OHCH) , OHCH , TX1 , 2015/12/16 , Heart , 0 , 0 , 1 ,100,100, 50 , 97.1957949817341 , 93.3902347031474 , 78.6811273692831 , 0.0284427369622971 , 0.0544409334425576 , 0.217221538120512 , 1 , 1 , 2 , 0 , 0 , 2 , 100 , 100 , 97.8456482366523 , 93.918302102868 , 85.5987443695379 , 0.130975615295306 , 0.351511961504894 , 1.11614735547297 , 6 , 6 ,2015,12
Children's Hospital Medical Center (OHCM) , OHCM , TX1 , 2015/12/16 , Heart , 0 , 0 , NA ,100,100, NA , 94.5321538377965 , 87.6798692700056 , NA , 0.229513478984204 , 0.551807373356982 , NA , 4 , 4 , NA , 0 , 1 , 3 , 100 , 92.3076923076923 , 97.6827461865013 , 93.5182984949906 , 85.5987443695379 , 0.424845378029224 , 1.14147813488379 , 3.18082816050716 , 18 , 18 ,2015,12
Ohio State University Medical Center (OHOU) , OHOU , TX1 , 2015/12/16 , Heart , 1 , 3 , 5 ,96.875,88.8157894736842, 85.2941176470588 , 96.23202228943 , 91.2037321000909 , 84.927642229083 , 1.21361430457133 , 2.5831357608995 , 5.24614633720972 , 32 , 32 , 34 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
University Hospitals of Cleveland (OHUH) , OHUH , TX1 , 2015/12/16 , Heart , 1 , 1 , 2 ,75,75, 66.6666666666667 , 95.3622779631721 , 89.24114784118 , 83.0143028176524 , 0.172358627554861 , 0.3151045160779 , 0.812221878468301 , 4 , 4 , 6 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
Integris Baptist Medical Center (OKBC) , OKBC , TX1 , 2015/12/16 , Heart , 1 , 2 , 8 ,98.1818181818182,96.3636363636364, 73.3333333333333 , 96.1013593344008 , 90.9099889279091 , 85.6923606926523 , 2.18310906952957 , 4.9410160029363 , 3.96148099880328 , 55 , 55 , 30 , 0 , 0 , NA , 100 , 100 , 98.5617153288203 , 95.8951291657258 , NA , 0.0289760533163888 , 0.0735862257860215 , NA , 2 , 2 ,2015,12
Providence Portland Medical Center (ORPM) , ORPM , TX1 , 2015/12/16 , Heart , NA , NA , 1 , NA , NA , 66.6666666666667 , NA , NA , 72.7990124836574 , NA , NA , 0.716858332204752 , NA , NA , 3 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
Oregon Health & Science University (ORUO) , ORUO , TX1 , 2015/12/16 , Heart , 1 , 3 , 3 ,97.5,92.5, 93.3333333333333 , 96.1573838294923 , 91.0464849885348 , 87.4106608067478 , 1.53004899790405 , 3.36875694797156 , 5.68643516806587 , 40 , 40 , 45 , 0 , 0 , 0 , 100 , 100 , 98.7444432562752 , 96.4100596354348 , 85.5987443695379 , 0.0126350546126521 , 0.0365596367513174 , 0.155499571528145 , 1 , 1 ,2015,12
Allegheny General Hospital (PAAG) , PAAG , TX1 , 2015/12/16 , Heart , 1 , 2 , 9 ,97.5609756097561,95.1219512195122, 84.7457627118644 , 96.4292360847175 , 91.6673631631131 , 82.6372922021859 , 1.494007146086 , 3.45079087224616 , 9.97888680495529 , 41 , 41 , 59 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
Children's Hospital of Pittsburgh of UPMC (PACH) , PACH , TX1 , 2015/12/16 , Heart , 0 , 0 , 0 ,100,100, 100 , 93.5073083147146 , 85.1055372435093 , 84.735237838674 , 0.13433257598869 , 0.294186366079101 , 0.334461404618847 , 2 , 2 , 2 , 0 , 1 , 0 , 100 , 96.551724137931 , 98.0625043709308 , 94.5111529033295 , 85.5987443695379 , 0.568234046279359 , 1.54926137660033 , 4.04298885973177 , 29 , 29 ,2015,12
Children's Hospital of Philadelphia (PACP) , PACP , TX1 , 2015/12/16 , Heart , 1 , 1 , 0 ,66.6666666666667,66.6666666666667, 100 , 89.8643563768274 , 77.4147525460193 , 85.2765234539504 , 0.202754545367628 , 0.432287729535917 , 0.159270992654451 , 3 , 3 , 1 , 3 , 5 , 1 , 89.6551724137931 , 82.7586206896552 , 97.3467703291245 , 92.6827289728657 , 85.5987443695379 , 0.698954587788381 , 1.60147627828451 , 3.59534140031032 , 29 , 29 ,2015,12
Penn State Milton S Hershey Medical Center (PAHE) , PAHE , TX1 , 2015/12/16 , Heart , 1 , 8 , 8 ,97.2972972972973,77.3388773388773, 73.3333333333333 , 94.5439054242319 , 87.6095620463126 , 84.2463136738542 , 2.10234433085454 , 4.46339417877998 , 4.4351641939345 , 37 , 37 , 30 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
Hahnemann University Hospital (PAHM) , PAHM , TX1 , 2015/12/16 , Heart , 2 , 3 , 1 ,77.7777777777778,66.6666666666667, 94.7368421052632 , 95.7931100955625 , 90.2071489179096 , 83.7291201802021 , 0.329400186014407 , 0.70116549106296 , 2.99889075995793 , 9 , 9 , 19 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
University of Pittsburgh Medical Center (PAPT) , PAPT , TX1 , 2015/12/16 , Heart , 4 , 7 , 21 ,94.5945945945946,90.5405405405406, 75.5813953488372 , 95.7466796118827 , 90.1271383088653 , 77.0684336781772 , 3.19605719056841 , 7.03947840458544 , 18.3620400470557 , 74 , 74 , 86 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
Thomas Jefferson University Hospital (PATJ) , PATJ , TX1 , 2015/12/16 , Heart , 1 , 3 , 6 ,95.2380952380952,85.4497354497354, 76.9230769230769 , 94.54890107537 , 88.4208482019914 , 82.8994536926512 , 1.16274672040151 , 2.13803273437461 , 4.38978267844975 , 21 , 21 , 26 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
Temple University Hospital (PATU) , PATU , TX1 , 2015/12/16 , Heart , 1 , 4 , 2 ,96.551724137931,84.6743295019157, 75 , 95.6304937342869 , 89.8722433007556 , 77.5557273710529 , 1.21710057569149 , 2.66694568362202 , 1.48756057817983 , 29 , 29 , 8 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
Hospital of the University of Pennsylvania (PAUP) , PAUP , TX1 , 2015/12/16 , Heart , 7 , 13 , 26 ,94.3089430894309,89.4308943089431, 78.688524590164 , 95.015527533847 , 88.625375508947 , 81.880695707709 , 6.00544138749353 , 13.2003414429491 , 21.4491472063207 , 123 , 123 , 122 , NA , NA , 0 , NA , NA , NA , NA , 85.5987443695379 , NA , NA , 0.155499571528145 , NA , NA ,2015,12
Cardiovascular Center of Puerto Rico and the Caribbean (PRCC) , PRCC , TX1 , 2015/12/16 , Heart , 0 , 0 , 4 ,100,100, 69.2307692307692 , 96.5175227134408 , 91.8406118454916 , 86.0374182521924 , 0.39024244147095 , 0.890849672189736 , 1.58217217545625 , 11 , 11 , 13 , NA , NA , 0 , NA , NA , NA , NA , 85.5987443695379 , NA , NA , 0.31099914305629 , NA , NA ,2015,12
Medical University of South Carolina (SCMU) , SCMU , TX1 , 2015/12/16 , Heart , 2 , 5 , 2 ,86.6666666666667,66, 94.2857142857143 , 96.2024134378803 , 91.1283088914986 , 85.5775718802228 , 0.533912597248829 , 1.10550350506334 , 5.27296019559139 , 15 , 15 , 35 , 1 , 1 , 3 , 94.1176470588235 , 94.1176470588235 , 96.9192086933712 , 91.7146979332294 , 85.5987443695379 , 0.401642557880133 , 1.09718455675405 , 1.22725186039561 , 17 , 17 ,2015,12
Baptist Memorial Hospital (TNBM) , TNBM , TX1 , 2015/12/16 , Heart , 3 , 5 , 7 ,91.4285714285714,84.6560846560847, 75 , 97.0718191484986 , 93.1137589454405 , 82.0842800749996 , 1.01733904241445 , 2.25847721739524 , 4.48505145556613 , 35 , 35 , 28 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
Saint Thomas Hospital (TNST) , TNST , TX1 , 2015/12/16 , Heart , NA , NA , 4 , NA , NA , 77.7777777777778 , NA , NA , 84.5531097910691 , NA , NA , 2.44140664585075 , NA , NA , 18 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
Vanderbilt University Medical Center (TNVU) , TNVU , TX1 , 2015/12/16 , Heart , 3 , 10 , 4 ,96.551724137931,88.052943225357, 93.2203389830508 , 95.2957161974904 , 89.184163829231 , 85.5203769078524 , 3.95109060368079 , 8.80668110314975 , 9.05556096240857 , 87 , 87 , 59 , 1 , 2 , 0 , 96 , 92 , 97.2151541471451 , 92.2252014590929 , 85.5987443695379 , 0.689906866119515 , 1.8624884431454 , 3.42099057361919 , 25 , 25 ,2015,12
Children's Medical Center of Dallas (TXCM) , TXCM , TX1 , 2015/12/16 , Heart , NA , NA , 0 , NA , NA , 100 , NA , NA , 84.4517862712291 , NA , NA , 0.168989391137622 , NA , NA , 1 , 1 , 1 , 5 , 97.4358974358974 , 97.4358974358974 , 97.6285445584003 , 93.3644997522691 , 85.5987443695379 , 0.931188661719012 , 2.64557333674328 , 4.05343388765801 , 39 , 39 ,2015,12
Seton Medical Center (TXCT) , TXCT , TX1 , 2015/12/16 , Heart , 3 , 6 , 7 ,91.4285714285714,81.9875776397516, 74.0740740740741 , 95.9338231485827 , 90.5269380440541 , 84.5842004350235 , 1.39340568540597 , 2.98883066541833 , 3.96891655748551 , 35 , 35 , 27 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
Medical City Dallas Hospital (TXHD) , TXHD , TX1 , 2015/12/16 , Heart , 1 , 6 , 5 ,97.2972972972973,83.7837837837838, 88.6363636363636 , 97.0812103618267 , 93.1643127095259 , 87.1061173556774 , 1.06974870751782 , 2.34676851525449 , 5.9507325440547 , 37 , 37 , 44 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
"Memorial Hermann Hospital, University of Texas at Houston (TXHH) ", TXHH , TX1 , 2015/12/16 , Heart , 4 , 8 , NA ,95.1219512195122,89.7045028142589, NA , 95.4260266892244 , 89.4808142826942 , NA , 3.63612761758525 , 7.79139404832828 , NA , 82 , 82 , NA , 0 , 0 , NA , 100 , 100 , 98.7809786939476 , 96.5133324135347 , NA , 0.0245303226504074 , 0.0549621398090281 , NA , 2 , 2 ,2015,12
CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI) , TXHI , TX1 , 2015/12/16 , Heart , 2 , 6 , 27 ,97.4025974025974,92.2077922077922, 76.1061946902655 , 95.8462261292557 , 90.7018168606251 , 82.2824596233889 , 3.29629092272678 , 7.15859313503345 , 17.7333128150075 , 77 , 77 , 113 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
Methodist Specialty and Transplant Hospital (TXHS) , TXHS , TX1 , 2015/12/16 , Heart , 7 , 8 , 10 ,86.2745098039215,83.8095238095238, 81.4814814814815 , 95.5981023359143 , 89.8831756531356 , 85.7523557062609 , 2.01846250455459 , 4.36683510723132 , 7.51035956994255 , 51 , 51 , 54 , 0 , 0 , 1 , 100 , 100 , 98.7401071008927 , 96.39781005496 , 85.5987443695379 , 0.0126789684821205 , 0.0366867019018316 , 0.436135854904963 , 1 , 1 ,2015,12
University of Texas Medical Branch at Galveston (TXJS) , TXJS , TX1 , 2015/12/16 , Heart , 0 , 5 , 4 ,100,70.5128205128205, 71.4285714285714 , 96.5022818507046 , 91.827367190973 , 84.9763188920847 , 0.642723910744125 , 1.34196338610419 , 1.88224982373647 , 18 , 18 , 14 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
The Methodist Hospital (TXMH) , TXMH , TX1 , 2015/12/16 , Heart , 7 , 7 , 14 ,87.719298245614,87.719298245614, 76.271186440678 , 94.7081742931917 , 88.3288505792109 , 82.4332751722835 , 2.96880653319184 , 6.51003472774034 , 9.61117896377219 , 57 , 57 , 59 , 0 , 0 , NA , 100 , 100 , 98.6735244151052 , 96.2098427399238 , NA , 0.0133535185402984 , 0.0386385181664695 , NA , 1 , 1 ,2015,12
Christus Santa Rosa Hospital Medical Center (TXRM) , TXRM , TX1 , 2015/12/16 , Heart , NA , NA , 1 , NA , NA , 85.7142857142857 , NA , NA , 84.1598714062157 , NA , NA , 1.02802624283944 , NA , NA , 7 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
UT Southwestern Medical Center/ (TXSP) , TXSP , TX1 , 2015/12/16 , Heart , 4 , 8 , 9 ,95,89.5909090909091, 83.9285714285714 , 95.6723765148174 , 90.0866378601292 , 82.5617533913888 , 3.35259342643847 , 7.18251545853519 , 9.4020070702565 , 80 , 80 , 56 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
Scott and White Memorial Hospital (TXSW) , TXSW , TX1 , 2015/12/16 , Heart , 0 , 0 , 8 ,100,100, 65.2173913043478 , 96.3363002287241 , 91.4341507087223 , 85.3099378572124 , 0.485946103769316 , 1.1250693129499 , 2.9793413091599 , 13 , 13 , 23 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
Texas Children's Hospital (TXTC) , TXTC , TX1 , 2015/12/16 , Heart , 0 , 0 , 2 ,100,100, 60 , 93.0463153002472 , 84.0916883297594 , 85.7291470319457 , 0.144156537283002 , 0.27592339168824 , 0.699271100861695 , 2 , 2 , 5 , 0 , 1 , 3 , 100 , 96.875 , 97.9832199321002 , 94.3228556143457 , 85.5987443695379 , 0.982586668913784 , 2.58922864519396 , 4.73024261859343 , 48 , 48 ,2015,12
Baylor University Medical Center (TXTX) , TXTX , TX1 , 2015/12/16 , Heart , 8 , 20 , 13 ,95.7219251336899,88.4940486458513, 80.8823529411765 , 95.661724222878 , 89.9670984720042 , 81.4685336333825 , 8.0615513828483 , 17.1459150277872 , 12.2661548340424 , 187 , 187 , 68 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
Intermountain Medical Center (UTLD) , UTLD , TX1 , 2015/12/16 , Heart , 0 , 1 , 2 ,100,96.1538461538462, 94.5945945945946 , 96.5701595463401 , 91.9636393829239 , 86.1517668613359 , 1.11806994375152 , 2.58344378604974 , 5.47925565611803 , 32 , 32 , 37 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
University of Utah Medical Center (UTMC) , UTMC , TX1 , 2015/12/16 , Heart , 0 , 4 , 6 ,100,90, 84.6153846153846 , 95.5777887209722 , 89.7578817437092 , 84.5858700440119 , 1.81754522264104 , 3.8648447540962 , 6.07432759148093 , 40 , 40 , 39 , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA , NA ,2015,12
Primary Children's Medical Center (UTPC) , UTPC , TX1 , 2015/12/16 , Heart , 0 , 0 , NA ,100,100, NA , 92.3360840436486 , 82.6882170653643 , NA , 0.160425395680398 , 0.361532700955311 , NA , 2 , 2 , NA , 0 , 0 , 3 , 100 , 100 , 97.7833816369196 , 93.7739350879764 , 85.5987443695379 , 0.450504017002109 , 1.28569451378341 , 2.44996547612547 , 20 , 20 ,2015,12
Inova Fairfax Hospital (VAFH) , VAFH , TX1 , 2015/12/16 , Heart , 3 , 5 , 10 ,94.5454545454545,90.9090909090909, 74.3589743589744 , 95.8292178721299 , 90.3287152802091 , 81.1656246991501 , 2.232455170132 , 4.9125088951167 , 6.44395715597159 , 55 , 55 , 39 , 0 , 0 , NA , 100 , 100 , 98.8198515572304 , 96.6234631345633 , NA , 0.0237441547085432 , 0.0687039112788778 , NA , 2 , 2 ,2015,12
Medical College of Virginia Hospitals (VAMC) , VAMC , TX1 , 2015/12/16 , Heart , 3 , 5 , 7 ,93.1818181818182,87.7742946708464, 86 , 94.7816555838864 , 88.1216153616734 , 83.6696334435116 , 2.16666587683983 , 4.78114087250431 , 7.8618440782398 , 44 , 44 , 50 , 0 , 0 , 0 , 100 , 100 , 97.0055393913231 , 91.6363306741509 , 85.5987443695379 , 0.0610329502065468 , 0.176599354559042 , 0.155499571528145 , 2 , 2 ,2015,12
