ENTIRE_NAME,CTR_CD,CTR_TY,RELEASE_DATE,ORG,GSR_AD_OBS_C1M,GSR_AD_OBS_C1Y,GSR_AD_OBS_C3Y,GSR_AD_N_C1M,GSR_AD_N_C1Y,GSR_AD_N_C3Y,GSR_P0_OBS_C1M,GSR_P0_OBS_C1Y,GSR_P0_OBS_C3Y,GSR_P0_N_C1M,GSR_P0_N_C1Y,YEAR,MONTH
California Pacific Medical Center (CAPM) , CAPM , TX1 , 2015/12/16 , Liver , 1 , 5 , 24 , 149 , 149 , 165 , NA , NA , NA , NA , NA ,2015,12
University of California San Diego Medical Center (CASD) , CASD , TX1 , 2015/12/16 , Liver , 5 , 10 , 15 , 91 , 91 , 87 , NA , NA , 0 , NA , NA ,2015,12
University of California San Francisco Medical Center (CASF) , CASF , TX1 , 2015/12/16 , Liver , 12 , 27 , 44 , 322 , 322 , 297 , 1 , 1 , 4 , 19 , 19 ,2015,12
Stanford University Medical Center (CASU) , CASU , TX1 , 2015/12/16 , Liver , 5 , 13 , 14 , 135 , 135 , 127 , NA , NA , NA , NA , NA ,2015,12
University of California at Los Angeles Medical Center (CAUC) , CAUC , TX1 , 2015/12/16 , Liver , 18 , 53 , 118 , 344 , 344 , 371 , 4 , 7 , 11 , 35 , 35 ,2015,12
Keck Hospital of USC (CAUH) , CAUH , TX1 , 2015/12/16 , Liver , 7 , 18 , 27 , 190 , 190 , 129 , NA , NA , NA , NA , NA ,2015,12
Children's Hospital Colorado (COCH) , COCH , TX1 , 2015/12/16 , Liver , NA , NA , 0 , NA , NA , 2 , 1 , 3 , 4 , 25 , 25 ,2015,12
Centura Porter Adventist Hospital (COPM) , COPM , TX1 , 2015/12/16 , Liver , 0 , 2 , 1 , 30 , 30 , 19 , NA , NA , NA , NA , NA ,2015,12
University of Colorado Hospital/Health Science Center (COUC) , COUC , TX1 , 2015/12/16 , Liver , 10 , 17 , 29 , 198 , 198 , 193 , 0 , 0 , NA , 1 , 1 ,2015,12
Hartford Hospital (CTHH) , CTHH , TX1 , 2015/12/16 , Liver , 3 , 6 , 6 , 43 , 43 , 26 , NA , NA , NA , NA , NA ,2015,12
Yale New Haven Hospital (CTYN) , CTYN , TX1 , 2015/12/16 , Liver , 4 , 5 , 21 , 56 , 56 , 81 , 2 , 2 , 1 , 23 , 23 ,2015,12
Georgetown University Medical Center (DCGU) , DCGU , TX1 , 2015/12/16 , Liver , 12 , 29 , 34 , 186 , 186 , 186 , 5 , 5 , 5 , 35 , 35 ,2015,12
Alfred I DuPont Hospital for Children (DEAI) , DEAI , TX1 , 2015/12/16 , Liver , 0 , 0 , 0 , 1 , 1 , 2 , 0 , 1 , 3 , 20 , 20 ,2015,12
Broward General Medical Center (FLBC) , FLBC , TX1 , 2015/12/16 , Liver , 1 , 3 , 12 , 45 , 45 , 66 , NA , NA , NA , NA , NA ,2015,12
Cleveland Clinic Florida Weston (FLCC) , FLCC , TX1 , 2015/12/16 , Liver , 1 , 4 , NA , 31 , 31 , NA , NA , NA , NA , NA , NA ,2015,12
Florida Hospital Medical Center (FLFH) , FLFH , TX1 , 2015/12/16 , Liver , 6 , 15 , 34 , 138 , 138 , 171 , NA , NA , NA , NA , NA ,2015,12
Jackson Memorial Hospital University of Miami School of Medicine (FLJM) , FLJM , TX1 , 2015/12/16 , Liver , 4 , 20 , 43 , 189 , 189 , 224 , 2 , 3 , 9 , 28 , 28 ,2015,12
Mayo Clinic Florida (FLSL) , FLSL , TX1 , 2015/12/16 , Liver , 6 , 28 , 63 , 348 , 348 , 398 , NA , NA , NA , NA , NA ,2015,12
Tampa General Hospital (FLTG) , FLTG , TX1 , 2015/12/16 , Liver , 9 , 23 , 42 , 192 , 192 , 251 , NA , NA , NA , NA , NA ,2015,12
UF Health Shands Hospital (FLUF) , FLUF , TX1 , 2015/12/16 , Liver , 4 , 9 , 13 , 77 , 77 , 51 , 5 , 6 , 2 , 17 , 17 ,2015,12
Children's Healthcare of Atlanta at Egleston (GAEH) , GAEH , TX1 , 2015/12/16 , Liver , 0 , 0 , 0 , 2 , 2 , 2 , 6 , 6 , 7 , 61 , 61 ,2015,12
Emory University Hospital (GAEM) , GAEM , TX1 , 2015/12/16 , Liver , 7 , 23 , 41 , 325 , 325 , 213 , NA , NA , NA , NA , NA ,2015,12
Piedmont Hospital (GAPH) , GAPH , TX1 , 2015/12/16 , Liver , 7 , 23 , 40 , 199 , 199 , 196 , NA , NA , NA , NA , NA ,2015,12
The Queen's Medical Center (HIQM) , HIQM , TX1 , 2015/12/16 , Liver , 2 , 2 , 0 , 34 , 34 , 4 , NA , NA , NA , NA , NA ,2015,12
Hawaii Medical Center East (HISF) , HISF , TX1 , 2015/12/16 , Liver , NA , NA , 4 , NA , NA , 31 , NA , NA , NA , NA , NA ,2015,12
University of Iowa Hospitals and Clinics (IAIV) , IAIV , TX1 , 2015/12/16 , Liver , 2 , 5 , 15 , 72 , 72 , 82 , NA , NA , NA , NA , NA ,2015,12
Ann & Robert H. Lurie Children's Hospital of Chicago (ILCM) , ILCM , TX1 , 2015/12/16 , Liver , 0 , 0 , NA , 1 , 1 , NA , 1 , 1 , 1 , 39 , 39 ,2015,12
Loyola University Medical Center (ILLU) , ILLU , TX1 , 2015/12/16 , Liver , 2 , 5 , 12 , 70 , 70 , 36 , NA , NA , NA , NA , NA ,2015,12
Northwestern Memorial Hospital (ILNM) , ILNM , TX1 , 2015/12/16 , Liver , 14 , 34 , 50 , 223 , 223 , 230 , NA , NA , NA , NA , NA ,2015,12
Rush University Medical Center (ILPL) , ILPL , TX1 , 2015/12/16 , Liver , 5 , 10 , 26 , 46 , 46 , 83 , NA , NA , 1 , NA , NA ,2015,12
University of Chicago Medical Center (ILUC) , ILUC , TX1 , 2015/12/16 , Liver , 2 , 7 , 9 , 49 , 49 , 53 , 3 , 3 , 2 , 9 , 9 ,2015,12
University of Illinois Medical Center (ILUI) , ILUI , TX1 , 2015/12/16 , Liver , 3 , 6 , 28 , 44 , 44 , 97 , NA , NA , 1 , NA , NA ,2015,12
Indiana University Health (INIM) , INIM , TX1 , 2015/12/16 , Liver , 12 , 27 , 36 , 255 , 255 , 243 , 1 , 1 , 3 , 5 , 5 ,2015,12
University of Kansas Hospital (KSUK) , KSUK , TX1 , 2015/12/16 , Liver , 8 , 17 , 35 , 239 , 239 , 195 , NA , NA , NA , NA , NA ,2015,12
Jewish Hospital (KYJH) , KYJH , TX1 , 2015/12/16 , Liver , 4 , 10 , 21 , 97 , 97 , 92 , NA , NA , NA , NA , NA ,2015,12
University of Kentucky Medical Center (KYUK) , KYUK , TX1 , 2015/12/16 , Liver , 2 , 7 , 17 , 90 , 90 , 89 , NA , NA , NA , NA , NA ,2015,12
Ochsner Foundation Hospital (LAOF) , LAOF , TX1 , 2015/12/16 , Liver , 9 , 30 , 63 , 380 , 380 , 309 , 1 , 1 , 2 , 13 , 13 ,2015,12
Tulane Medical Center (LATU) , LATU , TX1 , 2015/12/16 , Liver , 3 , 8 , 21 , 71 , 71 , 68 , NA , NA , 1 , NA , NA ,2015,12
Willis-Knighton Medical Center (LAWK) , LAWK , TX1 , 2015/12/16 , Liver , 0 , 4 , 8 , 21 , 21 , 20 , NA , NA , NA , NA , NA ,2015,12
Beth Israel Deaconess Medical Center (MABI) , MABI , TX1 , 2015/12/16 , Liver , 7 , 9 , 9 , 64 , 64 , 65 , NA , NA , NA , NA , NA ,2015,12
Boston Children's Hospital (MACH) , MACH , TX1 , 2015/12/16 , Liver , 0 , 0 , 1 , 1 , 1 , 2 , 0 , 0 , 5 , 31 , 31 ,2015,12
Lahey Clinic Medical Center (MALC) , MALC , TX1 , 2015/12/16 , Liver , 8 , 14 , 29 , 113 , 113 , 130 , NA , NA , NA , NA , NA ,2015,12
Massachusetts General Hospital (MAMG) , MAMG , TX1 , 2015/12/16 , Liver , 7 , 14 , 29 , 131 , 131 , 128 , 0 , 0 , 0 , 4 , 4 ,2015,12
UMass Memorial Medical Center (MAUM) , MAUM , TX1 , 2015/12/16 , Liver , 5 , 12 , 37 , 130 , 130 , 148 , NA , NA , NA , NA , NA ,2015,12
Johns Hopkins Hospital (MDJH) , MDJH , TX1 , 2015/12/16 , Liver , 3 , 15 , 15 , 159 , 159 , 71 , 0 , 1 , 4 , 8 , 8 ,2015,12
University of Maryland Medical System (MDUM) , MDUM , TX1 , 2015/12/16 , Liver , 14 , 39 , 38 , 223 , 223 , 155 , NA , NA , NA , NA , NA ,2015,12
William Beaumont Hospital (MIBH) , MIBH , TX1 , 2015/12/16 , Liver , 3 , 7 , 6 , 32 , 32 , 21 , NA , NA , NA , NA , NA ,2015,12
Children's Hospital of Michigan (MICH) , MICH , TX1 , 2015/12/16 , Liver , NA , NA , NA , NA , NA , NA , 0 , 0 , NA , 2 , 2 ,2015,12
Henry Ford Hospital (MIHF) , MIHF , TX1 , 2015/12/16 , Liver , 5 , 17 , 51 , 187 , 187 , 230 , NA , NA , NA , NA , NA ,2015,12
University of Michigan Medical Center (MIUM) , MIUM , TX1 , 2015/12/16 , Liver , 10 , 19 , 36 , 153 , 153 , 165 , 2 , 3 , 2 , 27 , 27 ,2015,12
Univ of MN Amplatz Children's Hosp (MNAC) , MNAC , TX1 , 2015/12/16 , Liver , 0 , 0 , NA , 1 , 1 , NA , 0 , 0 , NA , 9 , 9 ,2015,12
Rochester Methodist Hospital (Mayo Clinic) (MNMC) , MNMC , TX1 , 2015/12/16 , Liver , 8 , 22 , 43 , 226 , 226 , 225 , 0 , 0 , NA , 1 , 1 ,2015,12
Saint Marys Hospital (Mayo Clinic) (MNSM) , MNSM , TX1 , 2015/12/16 , Liver , 0 , 0 , NA , 1 , 1 , NA , 0 , 1 , 6 , 8 , 8 ,2015,12
"University of Minnesota Medical Center, Fairview (MNUM) ", MNUM , TX1 , 2015/12/16 , Liver , 8 , 21 , 28 , 139 , 139 , 139 , 1 , 1 , 5 , 12 , 12 ,2015,12
Barnes-Jewish Hospital (MOBH) , MOBH , TX1 , 2015/12/16 , Liver , 9 , 22 , 45 , 225 , 225 , 209 , NA , NA , NA , NA , NA ,2015,12
Cardinal Glennon Children's Hospital (MOCG) , MOCG , TX1 , 2015/12/16 , Liver , NA , NA , NA , NA , NA , NA , 0 , 0 , 0 , 4 , 4 ,2015,12
St. Louis Children's Hospital (MOCH) , MOCH , TX1 , 2015/12/16 , Liver , NA , NA , NA , NA , NA , NA , 3 , 4 , 4 , 31 , 31 ,2015,12
Children's Mercy Hospital (MOCM) , MOCM , TX1 , 2015/12/16 , Liver , NA , NA , NA , NA , NA , NA , 3 , 5 , 0 , 19 , 19 ,2015,12
St Luke's Hospital of Kansas City (MOLH) , MOLH , TX1 , 2015/12/16 , Liver , 0 , 0 , 0 , 10 , 10 , 4 , NA , NA , NA , NA , NA ,2015,12
Saint Louis University Hospital (MOSL) , MOSL , TX1 , 2015/12/16 , Liver , 0 , 3 , 16 , 46 , 46 , 76 , NA , NA , NA , NA , NA ,2015,12
University of Mississippi Medical Center (MSUM) , MSUM , TX1 , 2015/12/16 , Liver , 2 , 4 , NA , 34 , 34 , NA , NA , NA , NA , NA , NA ,2015,12
Carolinas Medical Center (NCCM) , NCCM , TX1 , 2015/12/16 , Liver , 2 , 12 , 29 , 131 , 131 , 152 , 1 , 2 , 3 , 7 , 7 ,2015,12
Duke University Hospital (NCDU) , NCDU , TX1 , 2015/12/16 , Liver , 2 , 8 , 12 , 114 , 114 , 107 , 5 , 5 , 3 , 24 , 24 ,2015,12
University of North Carolina Hospitals (NCMH) , NCMH , TX1 , 2015/12/16 , Liver , 5 , 8 , 22 , 70 , 70 , 95 , NA , NA , 0 , NA , NA ,2015,12
The Nebraska Medical Center (NEUN) , NEUN , TX1 , 2015/12/16 , Liver , 17 , 30 , 41 , 178 , 178 , 174 , 0 , 2 , 0 , 19 , 19 ,2015,12
Our Lady of Lourdes Medical Center (NJLL) , NJLL , TX1 , 2015/12/16 , Liver , 1 , 4 , 5 , 27 , 27 , 32 , NA , NA , NA , NA , NA ,2015,12
University Hospital (NJUH) , NJUH , TX1 , 2015/12/16 , Liver , 1 , 10 , 17 , 97 , 97 , 112 , NA , NA , NA , NA , NA ,2015,12
NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP) , NYCP , TX1 , 2015/12/16 , Liver , 9 , 29 , 52 , 258 , 258 , 243 , 3 , 4 , 4 , 51 , 51 ,2015,12
"Strong Memorial Hospital, University of Rochester Medical Center (NYFL) ", NYFL , TX1 , 2015/12/16 , Liver , 3 , 9 , 31 , 54 , 54 , 102 , NA , NA , NA , NA , NA ,2015,12
Montefiore Medical Center (NYMA) , NYMA , TX1 , 2015/12/16 , Liver , 1 , 6 , 9 , 76 , 76 , 46 , 1 , 1 , 0 , 8 , 8 ,2015,12
Mount Sinai Medical Center (NYMS) , NYMS , TX1 , 2015/12/16 , Liver , 9 , 25 , 59 , 219 , 219 , 230 , 3 , 5 , 9 , 23 , 23 ,2015,12
New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY) , NYNY , TX1 , 2015/12/16 , Liver , 2 , 2 , 5 , 4 , 4 , 19 , NA , NA , NA , NA , NA ,2015,12
New York University Medical Center (NYUC) , NYUC , TX1 , 2015/12/16 , Liver , 5 , 9 , 22 , 67 , 67 , 98 , NA , NA , 0 , NA , NA ,2015,12
Westchester Medical Center (NYWC) , NYWC , TX1 , 2015/12/16 , Liver , 3 , 6 , 11 , 42 , 42 , 51 , 1 , 1 , 4 , 5 , 5 ,2015,12
The Cleveland Clinic Foundation (OHCC) , OHCC , TX1 , 2015/12/16 , Liver , 15 , 36 , 54 , 297 , 297 , 295 , 2 , 2 , 6 , 11 , 11 ,2015,12
Children's Hospital Medical Center (OHCM) , OHCM , TX1 , 2015/12/16 , Liver , 0 , 0 , 0 , 1 , 1 , 2 , 2 , 4 , 7 , 48 , 48 ,2015,12
Ohio State University Medical Center (OHOU) , OHOU , TX1 , 2015/12/16 , Liver , 3 , 4 , 16 , 68 , 68 , 58 , NA , NA , NA , NA , NA ,2015,12
University of Cincinnati  Medical Center (OHUC) , OHUC , TX1 , 2015/12/16 , Liver , 7 , 17 , 22 , 151 , 151 , 97 , NA , NA , 0 , NA , NA ,2015,12
University Hospitals of Cleveland (OHUH) , OHUH , TX1 , 2015/12/16 , Liver , 5 , 6 , 17 , 29 , 29 , 57 , NA , NA , NA , NA , NA ,2015,12
Integris Baptist Medical Center (OKBC) , OKBC , TX1 , 2015/12/16 , Liver , 1 , 6 , 24 , 87 , 87 , 103 , 0 , 0 , 2 , 3 , 3 ,2015,12
Children's Hospital of Oklahoma (OKCM) , OKCM , TX1 , 2015/12/16 , Liver , NA , NA , NA , NA , NA , NA , 0 , 1 , 0 , 4 , 4 ,2015,12
OU Medical Center (OKMD) , OKMD , TX1 , 2015/12/16 , Liver , 0 , 6 , 5 , 29 , 29 , 17 , NA , NA , 0 , NA , NA ,2015,12
Oregon Health & Science University (ORUO) , ORUO , TX1 , 2015/12/16 , Liver , 1 , 6 , 19 , 87 , 87 , 91 , NA , NA , 0 , NA , NA ,2015,12
Portland Veterans Administration Medical Center (ORUO) , ORUO , VA1 , 2015/12/16 , Liver , 0 , 3 , 11 , 50 , 50 , 36 , NA , NA , NA , NA , NA ,2015,12
Albert Einstein Medical Center (PAAE) , PAAE , TX1 , 2015/12/16 , Liver , 2 , 4 , 14 , 80 , 80 , 44 , NA , NA , NA , NA , NA ,2015,12
Allegheny General Hospital (PAAG) , PAAG , TX1 , 2015/12/16 , Liver , 1 , 5 , 7 , 43 , 43 , 44 , NA , NA , NA , NA , NA ,2015,12
Children's Hospital of Pittsburgh of UPMC (PACH) , PACH , TX1 , 2015/12/16 , Liver , 0 , 0 , 0 , 5 , 5 , 9 , 0 , 1 , 7 , 58 , 58 ,2015,12
Children's Hospital of Philadelphia (PACP) , PACP , TX1 , 2015/12/16 , Liver , NA , NA , NA , NA , NA , NA , 3 , 5 , 5 , 45 , 45 ,2015,12
Geisinger Medical Center (PAGM) , PAGM , TX1 , 2015/12/16 , Liver , 0 , 2 , 8 , 21 , 21 , 27 , NA , NA , NA , NA , NA ,2015,12
Penn State Milton S Hershey Medical Center (PAHE) , PAHE , TX1 , 2015/12/16 , Liver , 3 , 10 , 11 , 58 , 58 , 52 , NA , NA , NA , NA , NA ,2015,12
Hahnemann University Hospital (PAHM) , PAHM , TX1 , 2015/12/16 , Liver , 0 , 5 , 8 , 43 , 43 , 34 , NA , NA , NA , NA , NA ,2015,12
University of Pittsburgh Medical Center (PAPT) , PAPT , TX1 , 2015/12/16 , Liver , 9 , 16 , 58 , 146 , 146 , 213 , NA , NA , NA , NA , NA ,2015,12
Thomas Jefferson University Hospital (PATJ) , PATJ , TX1 , 2015/12/16 , Liver , 1 , 11 , 25 , 113 , 113 , 121 , NA , NA , NA , NA , NA ,2015,12
Temple University Hospital (PATU) , PATU , TX1 , 2015/12/16 , Liver , 2 , 2 , 14 , 33 , 33 , 54 , NA , NA , NA , NA , NA ,2015,12
Hospital of the University of Pennsylvania (PAUP) , PAUP , TX1 , 2015/12/16 , Liver , 5 , 31 , 63 , 293 , 293 , 290 , 1 , 1 , NA , 3 , 3 ,2015,12
VA Pittsburgh Healthcare System (PAVA) , PAVA , TX1 , 2015/12/16 , Liver , 6 , 13 , 25 , 84 , 84 , 100 , NA , NA , NA , NA , NA ,2015,12
Auxilio Mutuo Hospital (PRSJ) , PRSJ , TX1 , 2015/12/16 , Liver , 5 , 10 , 2 , 83 , 83 , 9 , NA , NA , NA , NA , NA ,2015,12
Medical University of South Carolina (SCMU) , SCMU , TX1 , 2015/12/16 , Liver , 9 , 19 , 34 , 143 , 143 , 164 , 4 , 5 , 1 , 15 , 15 ,2015,12
Le Bonheur Children's Medical Center (TNLB) , TNLB , TX1 , 2015/12/16 , Liver , NA , NA , NA , NA , NA , NA , 0 , 0 , 4 , 9 , 9 ,2015,12
Methodist University Hospital (TNMH) , TNMH , TX1 , 2015/12/16 , Liver , 19 , 33 , 70 , 270 , 270 , 291 , NA , NA , NA , NA , NA ,2015,12
Vanderbilt University Medical Center (TNVU) , TNVU , TX1 , 2015/12/16 , Liver , 11 , 32 , 54 , 319 , 319 , 237 , NA , NA , 1 , NA , NA ,2015,12
Baylor All Saints Medical Center (TXAS) , TXAS , TX1 , 2015/12/16 , Liver , 1 , 1 , 18 , 33 , 33 , 77 , NA , NA , NA , NA , NA ,2015,12
"University Hospital, University of Texas Health Science Center (TXBC) ", TXBC , TX1 , 2015/12/16 , Liver , 7 , 11 , 23 , 116 , 116 , 113 , NA , NA , 0 , NA , NA ,2015,12
Children's Medical Center of Dallas (TXCM) , TXCM , TX1 , 2015/12/16 , Liver , NA , NA , NA , NA , NA , NA , 0 , 0 , 2 , 23 , 23 ,2015,12
"Memorial Hermann Hospital, University of Texas at Houston (TXHH) ", TXHH , TX1 , 2015/12/16 , Liver , 2 , 7 , 8 , 78 , 78 , 49 , 0 , 0 , 0 , 16 , 16 ,2015,12
CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI) , TXHI , TX1 , 2015/12/16 , Liver , 4 , 12 , 30 , 135 , 135 , 150 , NA , NA , NA , NA , NA ,2015,12
Methodist Specialty and Transplant Hospital (TXHS) , TXHS , TX1 , 2015/12/16 , Liver , 3 , 9 , 14 , 87 , 87 , 91 , 0 , 0 , NA , 1 , 1 ,2015,12
University of Texas Medical Branch at Galveston (TXJS) , TXJS , TX1 , 2015/12/16 , Liver , 1 , 1 , 6 , 4 , 4 , 26 , NA , NA , NA , NA , NA ,2015,12
Methodist Dallas Medical Center (TXMC) , TXMC , TX1 , 2015/12/16 , Liver , 4 , 9 , 19 , 119 , 119 , 114 , NA , NA , NA , NA , NA ,2015,12
The Methodist Hospital (TXMH) , TXMH , TX1 , 2015/12/16 , Liver , 8 , 20 , 26 , 153 , 153 , 118 , NA , NA , NA , NA , NA ,2015,12
Christus Santa Rosa Hospital Medical Center (TXRM) , TXRM , TX1 , 2015/12/16 , Liver , NA , NA , NA , NA , NA , NA , NA , NA , 9 , NA , NA ,2015,12
UT Southwestern Medical Center/ (TXSP) , TXSP , TX1 , 2015/12/16 , Liver , 2 , 10 , 3 , 80 , 80 , 43 , NA , NA , 0 , NA , NA ,2015,12
Texas Children's Hospital (TXTC) , TXTC , TX1 , 2015/12/16 , Liver , 0 , 0 , 0 , 3 , 3 , 2 , 6 , 7 , 9 , 89 , 89 ,2015,12
Baylor University Medical Center (TXTX) , TXTX , TX1 , 2015/12/16 , Liver , 14 , 28 , 39 , 207 , 207 , 208 , 0 , 0 , NA , 1 , 1 ,2015,12
Michael E. DeBakey VA Medical Center (TXVA) , TXVA , TX1 , 2015/12/16 , Liver , 2 , 3 , 3 , 22 , 22 , 23 , NA , NA , NA , NA , NA ,2015,12
Intermountain Medical Center (UTLD) , UTLD , TX1 , 2015/12/16 , Liver , 4 , 7 , 13 , 78 , 78 , 68 , NA , NA , NA , NA , NA ,2015,12
University of Utah Medical Center (UTMC) , UTMC , TX1 , 2015/12/16 , Liver , 0 , 4 , 11 , 75 , 75 , 46 , NA , NA , NA , NA , NA ,2015,12
Primary Children's Medical Center (UTPC) , UTPC , TX1 , 2015/12/16 , Liver , 0 , 0 , NA , 1 , 1 , NA , 1 , 1 , 4 , 33 , 33 ,2015,12
Medical College of Virginia Hospitals (VAMC) , VAMC , TX1 , 2015/12/16 , Liver , 6 , 11 , 25 , 130 , 130 , 121 , 0 , 0 , 0 , 2 , 2 ,2015,12
University of Virginia Health Sciences Center (VAUV) , VAUV , TX1 , 2015/12/16 , Liver , 4 , 20 , 19 , 159 , 159 , 142 , 0 , 0 , 0 , 1 , 1 ,2015,12
Seattle Children's Hospital (WACH) , WACH , TX1 , 2015/12/16 , Liver , 0 , 0 , 0 , 1 , 1 , 1 , 0 , 1 , 1 , 33 , 33 ,2015,12
Swedish Medical Center (WASM) , WASM , TX1 , 2015/12/16 , Liver , 2 , 3 , 1 , 33 , 33 , 10 , NA , NA , NA , NA , NA ,2015,12
University of Washington Medical Center (WAUW) , WAUW , TX1 , 2015/12/16 , Liver , 5 , 18 , 23 , 194 , 194 , 188 , NA , NA , NA , NA , NA ,2015,12
Children's Hospital of Wisconsin (WICH) , WICH , TX1 , 2015/12/16 , Liver , NA , NA , NA , NA , NA , NA , 1 , 1 , 2 , 10 , 10 ,2015,12
Froedtert Memorial Lutheran Hospital (WISE) , WISE , TX1 , 2015/12/16 , Liver , 4 , 7 , 2 , 53 , 53 , 39 , NA , NA , NA , NA , NA ,2015,12
Aurora St. Luke's Medical Center (WISL) , WISL , TX1 , 2015/12/16 , Liver , 3 , 5 , 14 , 81 , 81 , 56 , NA , NA , NA , NA , NA ,2015,12
University of Wisconsin Hospital and Clinics (WIUW) , WIUW , TX1 , 2015/12/16 , Liver , 12 , 25 , 31 , 179 , 179 , 148 , 1 , 1 , 1 , 7 , 7 ,2015,12
Children's of Alabama (ALCH),ALCH,TX1,2020-01-06 18:00:00,LI,,,,,,,2,2,6,14,14,2019,11
University of Alabama Hospital (ALUA),ALUA,TX1,2020-01-06 18:00:00,LI,19,31,40,289,289,263,,,,,,2019,11
UAMS Medical Center (ARUA),ARUA,TX1,2020-01-06 18:00:00,LI,0,3,15,83,83,76,,,,,,2019,11
Phoenix Children's Hospital (AZCH),AZCH,TX1,2020-01-06 18:00:00,LI,,,,,,,0,1,2,16,16,2019,11
Banner-University Medical Center Phoenix (AZGS),AZGS,TX1,2020-01-06 18:00:00,LI,7,25,25,240,240,122,,,,,,2019,11
Mayo Clinic Hospital (AZMC),AZMC,TX1,2020-01-06 18:00:00,LI,8,12,35,268,268,215,,,,,,2019,11
St. Joseph's Hospital and Medical Center (AZSJ),AZSJ,TX1,2020-01-06 18:00:00,LI,0,3,2,37,37,9,,,,,,2019,11
Banner University Medical Center-Tucson (AZUA),AZUA,TX1,2020-01-06 18:00:00,LI,3,5,7,32,32,17,,,,,,2019,11
Rady Children's Hospital and Health Center (CACH),CACH,TX1,2020-01-06 18:00:00,LI,,,,,,,,,3,,,2019,11
Childrens Hospital Los Angeles (CACL),CACL,TX1,2020-01-06 18:00:00,LI,0,0,,2,2,,2,4,1,63,63,2019,11
Cedars-Sinai Medical Center (CACS),CACS,TX1,2020-01-06 18:00:00,LI,10,14,16,192,192,114,,,,,,2019,11
Scripps Green Hospital (CAGH),CAGH,TX1,2020-01-06 18:00:00,LI,3,4,10,69,69,86,,,,,,2019,11
Loma Linda University Medical Center (CALL),CALL,TX1,2020-01-06 18:00:00,LI,10,16,17,154,154,74,0,0,,1,1,2019,11
UCSF Medical Center at Mission Bay (CAMB),CAMB,TX1,2020-01-06 18:00:00,LI,1,1,,1,1,,1,2,2,22,22,2019,11
Lucile Salter Packard Children's Hospital at Stanford (CAPC),CAPC,TX1,2020-01-06 18:00:00,LI,0,0,0,1,1,1,1,5,7,87,87,2019,11
California Pacific Medical Center (CAPM),CAPM,TX1,2020-01-06 18:00:00,LI,5,11,17,137,137,153,,,,,,2019,11
University of California San Diego Medical Center (CASD),CASD,TX1,2020-01-06 18:00:00,LI,6,9,15,79,79,80,,,,,,2019,11
University of California San Francisco Medical Center (CASF),CASF,TX1,2020-01-06 18:00:00,LI,14,26,47,388,388,367,0,0,0,1,1,2019,11
Stanford Health Care (CASU),CASU,TX1,2020-01-06 18:00:00,LI,10,18,22,185,185,131,,,,,,2019,11
University of California at Los Angeles Medical Center (CAUC),CAUC,TX1,2020-01-06 18:00:00,LI,16,36,71,311,311,320,1,1,5,30,30,2019,11
Keck Hospital of USC (CAUH),CAUH,TX1,2020-01-06 18:00:00,LI,12,20,30,226,226,237,,,,,,2019,11
Children's Hospital Colorado (COCH),COCH,TX1,2020-01-06 18:00:00,LI,,,,,,,1,1,7,35,35,2019,11
Centura Porter Adventist Hospital (COPM),COPM,TX1,2020-01-06 18:00:00,LI,3,4,4,26,26,37,,,,,,2019,11
Presbyterian/St Luke's Medical Center (COSL),COSL,TX1,2020-01-06 18:00:00,LI,1,2,1,25,25,6,,,,,,2019,11
University of Colorado Hospital/Health Science Center (COUC),COUC,TX1,2020-01-06 18:00:00,LI,9,19,23,233,233,177,0,0,0,2,2,2019,11
Hartford Hospital (CTHH),CTHH,TX1,2020-01-06 18:00:00,LI,6,8,9,61,61,46,,,,,,2019,11
Yale New Haven Hospital (CTYN),CTYN,TX1,2020-01-06 18:00:00,LI,2,4,2,52,52,61,1,3,0,18,18,2019,11
Georgetown University Medical Center (DCGU),DCGU,TX1,2020-01-06 18:00:00,LI,2,7,28,200,200,140,3,4,3,47,47,2019,11
Alfred I DuPont Hospital for Children (DEAI),DEAI,TX1,2020-01-06 18:00:00,LI,,,0,,,1,2,2,2,13,13,2019,11
Broward Health Medical Center (FLBC),FLBC,TX1,2020-01-06 18:00:00,LI,5,6,4,41,41,33,,,,,,2019,11
Cleveland Clinic Florida Weston (FLCC),FLCC,TX1,2020-01-06 18:00:00,LI,12,17,12,134,134,73,,,,,,2019,11
Florida Hospital Medical Center (FLFH),FLFH,TX1,2020-01-06 18:00:00,LI,4,11,17,147,147,146,0,0,,4,4,2019,11
Jackson Memorial Hospital University of Miami School of Medicine (FLJM),FLJM,TX1,2020-01-06 18:00:00,LI,4,13,36,192,192,200,5,7,2,50,50,2019,11
Largo Medical Center (FLLM),FLLM,TX1,2020-01-06 18:00:00,LI,1,2,,16,16,,,,,,,2019,11
Mayo Clinic Florida (FLSL),FLSL,TX1,2020-01-06 18:00:00,LI,9,21,44,352,352,355,,,,,,2019,11
Tampa General Hospital (FLTG),FLTG,TX1,2020-01-06 18:00:00,LI,9,10,17,173,173,162,,,,,,2019,11
